C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_R100_raw,predicted_A_raw,predicted_d1,predicted_d2,predicted_R100,predicted_R200,predicted_A,predicted_a_ref,predicted_SOH200,predicted_eol_a1,projection_applied,predicted_charge_time,charge_time_model,nearest_strategy,nearest_strategy_code,bootstrap_valid_n,eol_median,eol_p10,eol_p90,eol_ci95_low,eol_ci95_high,eol_a_distribution_median,eol_a_distribution_p10,bootstrap_valid_iterations,life_interval_width_ratio,risk_grade
5.0,26.0,4.95,3.12,6.545454545454547,9.665454545454548,-3.4254545454545466,0.3831775212429063,4,True,True,True,True,0.00658616002045391,0.0018741720515933497,0.00471198796886056,0.0009370860257966749,0.00658616002045391,0.00846033207204726,0.0018741720515933497,1.0,0.9868276799590922,1230.9750435255223,False,9.889258022560718,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1250.8921,1091.5898,1468.8011,1036.7074,1546.6305,1247.8497,1085.7719,1000,0.30155385,supported_model_region
5.0,27.0,4.95,3.2400000000000007,6.424242424242424,9.664242424242424,-3.184242424242423,0.38840209474375603,4,True,True,True,True,0.006547187782077414,0.0018721810462767063,0.004675006735800708,0.0009360905231383532,0.006547187782077414,0.008419368828354121,0.0018721810462767063,1.0,0.9869056244358451,1233.1597753027945,False,9.888045901348594,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1252.6252,1092.8677,1468.6399,1040.0542,1547.3049,1250.3608,1087.8173,1000,0.29998773,supported_model_region
5.0,28.0,4.9,3.3600000000000003,6.36734693877551,9.727346938775511,-3.00734693877551,0.3826513837107855,4,True,True,True,True,0.006401468823864794,0.0018740982470874172,0.004527370576777377,0.0009370491235437086,0.0064014688238647945,0.00827556707095221,0.0018740982470874172,1.0,0.9871970623522704,1239.2072110282552,False,9.951150415881681,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1258.6606,1100.3932,1468.8435,1048.0454,1546.144,1256.6932,1095.7784,1000,0.29273206,supported_model_region
5.0,28.0,4.95,3.3600000000000003,6.303030303030304,9.663030303030304,-2.9430303030303033,0.3942395864685348,4,True,True,True,True,0.006508215543700918,0.0018701900409600627,0.0046380255027408555,0.0009350950204800313,0.006508215543700918,0.008378405584660981,0.0018701900409600627,1.0,0.9869835689125982,1235.3509778562855,False,9.886833780136474,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1254.7223,1095.2428,1469.8712,1043.362,1547.9797,1252.313,1090.2135,1000,0.29857478,supported_model_region
5.0,29.0,4.9,3.4799999999999995,6.244897959183674,9.724897959183673,-2.764897959183674,0.38926627867744523,4,True,True,True,True,0.006362496585488298,0.0018721072417707738,0.004490389343717524,0.0009360536208853869,0.006362496585488298,0.008234603827259072,0.0018721072417707738,1.0,0.9872750068290234,1241.412695811315,False,9.948701436289843,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1260.8696,1102.4642,1469.1155,1051.1355,1546.6746,1258.5533,1098.0029,1000,0.29079235,supported_model_region
5.0,29.0,4.95,3.4799999999999995,6.181818181818182,9.66181818181818,-2.701818181818182,0.4006632074429707,4,True,True,True,True,0.0064692433053244215,0.001868199035643419,0.004601044269681003,0.0009340995178217095,0.0064692433053244215,0.008337442340967841,0.001868199035643419,1.0,0.9870615133893512,1237.5486759249318,False,9.88562165892435,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1256.7905,1096.6355,1468.7112,1046.6838,1548.655,1254.9192,1092.2338,1000,0.29605228,supported_model_region
5.0,30.0,4.85,3.6,6.185567010309279,9.78556701030928,-2.5855670103092785,0.3867223181627898,4,True,True,True,True,0.0062167776272756756,0.0018740244425814849,0.004342753184694191,0.0009370122212907424,0.0062167776272756756,0.008090802069857161,0.0018740244425814849,1.0,0.9875664447454486,1247.5037568658745,False,10.009370487415449,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1266.4102,1109.0189,1467.8766,1059.8921,1540.991,1263.294,1106.1335,1000,0.28336605,supported_model_region
5.0,30.0,4.9,3.6,6.122448979591836,9.722448979591837,-2.5224489795918363,0.3964490886571163,4,True,True,True,True,0.006323524347111802,0.0018701162364541302,0.004453408110657671,0.0009350581182270651,0.006323524347111802,0.008193640583565932,0.0018701162364541302,1.0,0.9873529513057764,1243.6247154599862,False,9.946252456698007,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1263.0839,1104.0455,1467.2272,1054.8738,1547.2054,1259.6677,1100.4407,1000,0.28753564,supported_model_region
5.0,30.0,4.95,3.6,6.0606060606060606,9.66060606060606,-2.4606060606060605,0.40764525016263903,4,True,True,True,True,0.006430271066947926,0.0018662080303267757,0.004564063036621151,0.0009331040151633878,0.006430271066947926,0.008296479097274701,0.0018662080303267757,1.0,0.9871394578661041,1239.752894358522,False,9.88440953771223,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1259.2849,1099.4348,1469.6716,1049.3486,1550.1298,1256.5371,1094.3368,1000,0.2940056,supported_model_region
5.0,31.0,4.85,3.72,6.061855670103093,9.781855670103093,-2.3418556701030924,0.39463310234816534,4,True,True,True,True,0.00617780538889918,0.0018720334372648412,0.004305771951634339,0.0009360167186324206,0.00617780538889918,0.008049838826164021,0.0018720334372648412,1.0,0.9876443892222017,1249.7301379274454,False,10.005659147209263,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1269.4333,1111.2792,1468.8616,1063.1051,1541.7035,1264.4215,1107.2292,1000,0.28168663,supported_model_region
5.0,31.0,4.9,3.72,5.999999999999999,9.719999999999999,-2.279999999999999,0.4041695362107263,4,True,True,True,True,0.006284552108735305,0.0018681252311374865,0.004416426877597818,0.0009340626155687433,0.006284552108735305,0.008152677339872792,0.0018681252311374865,1.0,0.9874308957825294,1245.843294922818,False,9.943803477106169,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1265.5792,1106.0247,1469.4598,1058.5819,1547.7366,1261.1268,1101.4915,1000,0.28716904,supported_model_region
5.0,31.0,4.95,3.72,5.939393939393939,9.659393939393938,-2.2193939393939384,0.4151575412826992,4,True,True,True,True,0.0063912988285714295,0.001864217025010132,0.004527081803561298,0.000932108512505066,0.00639129882857143,0.008255515853581561,0.001864217025010132,1.0,0.9872174023428572,1241.9636581182592,False,9.883197416500108,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1261.6707,1101.5876,1471.072,1053.2744,1552.0637,1257.358,1096.6514,1000,0.29285327,supported_model_region
5.0,32.0,4.8,3.84,6.0,9.84,-2.16,0.3952483048845721,4,True,True,True,True,0.006032086430686559,0.0018739506380755521,0.004158135792611007,0.0009369753190377761,0.006032086430686558,0.007906037068762112,0.0018739506380755521,1.0,0.9879358271386269,1255.8648961382028,False,10.06380347710617,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1275.4727,1118.5645,1466.3319,1071.4401,1537.4507,1269.7739,1114.9225,1000,0.27265772,supported_model_region
5.0,32.0,4.85,3.84,5.938144329896907,9.778144329896907,-2.0981443298969076,0.4030557151247667,4,True,True,True,True,0.0061388331505226835,0.0018700424319481976,0.004268790718574486,0.0009350212159740988,0.0061388331505226835,0.008008875582470881,0.0018700424319481976,1.0,0.9877223336989546,1251.9631181319583,False,10.001947807003077,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1272.0848,1113.3824,1468.5825,1066.8633,1542.4076,1265.9253,1109.8003,1000,0.27922672,supported_model_region
5.0,32.0,4.9,3.84,5.877551020408163,9.717551020408163,-2.037551020408163,0.41239742727930917,4,True,True,True,True,0.006245579870358809,0.0018661342258208431,0.004379445644537966,0.0009330671129104216,0.006245579870358809,0.008111714096179652,0.0018661342258208431,1.0,0.9875088402592824,1248.0684592598489,False,9.941354497514332,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1268.0217,1108.1921,1470.105,1062.3142,1548.2682,1262.8711,1104.6074,1000,0.28541532,supported_model_region
5.0,32.0,4.95,3.84,5.8181818181818175,9.658181818181816,-1.9781818181818176,0.42317184229305194,4,True,True,True,True,0.006352326590194933,0.0018622260196934884,0.004490100570501445,0.0009311130098467442,0.006352326590194933,0.008214552609888421,0.0018622260196934884,1.0,0.9872953468196102,1244.1809922773223,False,9.881985295287986,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1263.9309,1103.3563,1471.4823,1056.6436,1553.9985,1259.6433,1098.9264,1000,0.29125482,supported_model_region
5.0,33.0,4.8,3.96,5.875,9.835,-1.915,0.4043233068498416,4,True,True,True,True,0.005993114192310063,0.0018719596327589087,0.004121154559551154,0.0009359798163794544,0.005993114192310063,0.007865073825068972,0.0018719596327589087,1.0,0.9880137716153798,1258.112315830921,False,10.05880347710617,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1277.6072,1120.8977,1466.3558,1075.2217,1538.7043,1271.8232,1117.9594,1000,0.27039462,supported_model_region
5.0,33.0,4.85,3.96,5.814432989690722,9.774432989690723,-1.8544329896907223,0.4119587642502591,4,True,True,True,True,0.006099860912146187,0.001868051426631554,0.004231809485514633,0.000934025713315777,0.006099860912146187,0.00796791233877774,0.001868051426631554,1.0,0.9878002781757076,1254.2027226365292,False,9.998236466796893,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1274.5486,1115.8812,1468.1816,1070.6597,1543.2133,1268.0542,1112.4175,1000,0.27641192,supported_model_region
5.0,33.0,4.9,3.96,5.755102040816326,9.715102040816326,-1.7951020408163263,0.42110301824429686,4,True,True,True,True,0.006206607631982313,0.0018641432205041995,0.004342464411478114,0.0009320716102520997,0.006206607631982313,0.008070750852486513,0.0018641432205041995,1.0,0.9875867847360353,1250.300233643173,False,9.938905517922496,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1270.355,1110.9906,1471.1962,1066.0573,1548.9465,1265.4575,1106.9075,1000,0.28354716,supported_model_region
5.0,34.0,4.75,4.08,5.810526315789474,9.890526315789474,-1.730526315789474,0.39609614282313244,5,True,True,True,True,0.005847395234097443,0.0018738768335696196,0.003973518400527823,0.0009369384167848098,0.005847395234097443,0.0077212720676670624,0.0018738768335696196,1.0,0.9883052095318051,1264.2908365542678,False,10.114329792895644,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1283.7943,1128.7255,1465.8181,1082.997,1534.0992,1277.8248,1125.5145,1000,0.26257527,supported_model_region
5.0,34.0,4.8,4.08,5.750000000000001,9.830000000000002,-1.6700000000000008,0.41237125153944154,5,True,True,True,True,0.005954141953933567,0.001869968627442265,0.004084173326491302,0.0009349843137211325,0.005954141953933567,0.007824110581375832,0.001869968627442265,1.0,0.9880917160921329,1260.3663991214764,False,10.053803477106172,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1279.9608,1123.8368,1467.6979,1078.6909,1539.7019,1273.7461,1119.491,1000,0.2686497,supported_model_region
5.0,34.0,4.85,4.08,5.690721649484537,9.770721649484537,-1.610721649484537,0.421311793464802,4,True,True,True,True,0.006060888673769691,0.0018660604213149106,0.0041948282524547804,0.0009330302106574553,0.0060608886737696915,0.007926949095084602,0.0018660604213149106,1.0,0.9878782226524606,1256.4489767103903,False,9.994525126590707,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1276.3755,1118.8708,1468.4,1074.4418,1544.4639,1270.1368,1114.2526,1000,0.2738451,supported_model_region
5.0,34.0,4.9,4.08,5.63265306122449,9.71265306122449,-1.5526530612244898,0.4302573135280608,4,True,True,True,True,0.006167635393605817,0.0018621522151875559,0.004305483178418261,0.0009310761075937779,0.006167635393605817,0.008029787608793373,0.0018621522151875559,1.0,0.9876647292127884,1252.5386433575002,False,9.93645653833066,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1272.6147,1113.9556,1471.2734,1069.5204,1549.6273,1266.8364,1108.2906,1000,0.2807746,supported_model_region
5.0,35.0,4.75,4.2,5.684210526315789,9.88421052631579,-1.4842105263157892,0.3950771057354088,5,True,True,True,True,0.005808422995720946,0.0018718858282529762,0.00393653716746797,0.0009359429141264881,0.005808422995720946,0.007680308823973922,0.0018718858282529762,1.0,0.9883831540085581,1266.559436266951,False,10.10801400342196,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1286.0017,1131.5176,1466.8,1079.7477,1535.1102,1279.867,1127.3743,1000,0.26071697,supported_model_region
5.0,35.0,4.8,4.2,5.625,9.825,-1.4249999999999998,0.4113925305752517,5,True,True,True,True,0.005915169715557071,0.0018679776221256215,0.004047192093431449,0.0009339888110628107,0.005915169715557071,0.0077831473376826915,0.0018679776221256215,1.0,0.9881696605688859,1262.6271713744532,False,10.04880347710617,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1282.4843,1126.5673,1468.6445,1074.0792,1540.4279,1275.606,1121.2456,1000,0.2667302,supported_model_region
5.0,35.0,4.85,4.2,5.567010309278351,9.767010309278351,-1.367010309278351,0.42870356949901645,5,True,True,True,True,0.006021916435393194,0.001864069415998267,0.004157847019394928,0.0009320347079991335,0.006021916435393194,0.007885985851391462,0.001864069415998267,1.0,0.9879561671292136,1258.7019057354546,False,9.990813786384521,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1278.5652,1120.9493,1468.6592,1070.889,1545.7169,1271.9197,1115.9353,1000,0.27195317,supported_model_region
5.0,35.0,4.9,4.2,5.5102040816326525,9.710204081632654,-1.3102040816326523,0.4398322971728832,4,True,True,True,True,0.00612866315522932,0.0018601612098709125,0.004268501945358408,0.0009300806049354562,0.00612866315522932,0.007988824365100233,0.0018601612098709125,1.0,0.9877426736895414,1254.7837138007326,False,9.934007558738823,physical_offset,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,1000,1275.3219,1116.3073,1470.0,1067.7345,1550.3086,1268.4655,1111.0435,1000,0.27733606,supported_model_region
5.0,36.0,4.7,4.319999999999999,5.617021276595744,9.937021276595743,-1.2970212765957445,0.3795317132067357,5,True,True,True,True,0.0056627040375083265,0.001873803029063687,0.0037889010084446394,0.0009369015145318435,0.0056627040375083265,0.007536507066572013,0.001873803029063687,1.0,0.9886745919249833,1272.7817783052133,False,10.160824753701913,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1291.4319,1140.4105,1466.0276,1089.315,1531.2411,1286.1652,1134.6465,1000,0.25213647,supported_model_region
5.0,36.0,4.75,4.319999999999999,5.557894736842105,9.877894736842105,-1.2378947368421054,0.3947368421052631,5,True,True,True,True,0.005769450757344451,0.0018698948229363326,0.0038995559344081185,0.0009349474114681663,0.005769450757344451,0.007639345580280784,0.0018698948229363326,1.0,0.9884610984853112,1268.8347641994653,False,10.101698213948275,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1287.1403,1134.2527,1466.832,1082.9664,1536.1195,1281.245,1129.2152,1000,0.25838625,supported_model_region
5.0,36.0,4.8,4.319999999999999,5.5,9.82,-1.1800000000000006,0.41106577241613956,5,True,True,True,True,0.005876197477180574,0.001865986616808978,0.004010210860371596,0.000932993308404489,0.005876197477180574,0.007742184093989552,0.001865986616808978,1.0,0.9882476050456388,1264.8946580671657,False,10.04380347710617,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1282.9778,1129.4928,1467.3688,1078.2622,1541.1545,1277.5563,1123.228,1000,0.26335293,supported_model_region
5.0,36.0,4.85,4.319999999999999,5.443298969072165,9.763298969072164,-1.1232989690721658,0.42839001568683416,5,True,True,True,True,0.0059829441970166986,0.0018620784106816233,0.004120865786335075,0.0009310392053408117,0.0059829441970166986,0.007845022607698322,0.0018620784106816233,1.0,0.9880341116059665,1260.961535206885,False,9.987102446178334,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1280.1091,1124.7263,1467.3898,1075.043,1545.9196,1274.2227,1117.527,1000,0.267683,supported_model_region
5.0,37.0,4.7,4.4399999999999995,5.48936170212766,9.92936170212766,-1.0493617021276602,0.379885596319039,5,True,True,True,True,0.00562373179913183,0.0018718120237470434,0.0037519197753847866,0.0009359060118735217,0.00562373179913183,0.007495543822878873,0.0018718120237470434,1.0,0.9887525364017363,1275.0716984194446,False,10.153165179233829,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1292.5134,1142.9359,1467.2145,1092.5917,1531.7144,1287.2695,1136.7804,1000,0.2508899,supported_model_region
5.0,37.0,4.75,4.4399999999999995,5.431578947368421,9.87157894736842,-0.9915789473684216,0.3950771057354088,5,True,True,True,True,0.005730478518967954,0.001867903817619689,0.0038625747013482656,0.0009339519088098445,0.005730478518967954,0.007598382336587644,0.001867903817619689,1.0,0.9885390429620641,1271.1168459227122,False,10.09538242447459,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1287.9464,1137.6713,1468.5348,1086.2544,1537.1299,1283.5057,1131.4445,1000,0.2568923,supported_model_region
5.0,37.0,4.8,4.4399999999999995,5.375,9.815,-0.9350000000000005,0.4113925305752517,5,True,True,True,True,0.005837225238804079,0.0018639956114923344,0.003973229627311744,0.0009319978057461672,0.005837225238804079,0.007701220850296413,0.0018639956114923344,1.0,0.9883255495223919,1267.1688847902267,False,10.03880347710617,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1284.852,1132.3896,1468.4524,1082.4719,1541.8822,1279.4622,1125.4514,1000,0.26155755,supported_model_region
5.0,37.0,4.85,4.4399999999999995,5.31958762886598,9.75958762886598,-0.8795876288659805,0.42870356949901645,5,True,True,True,True,0.005943971958640202,0.00186008740536498,0.004083884553275222,0.00093004370268249,0.005943971958640202,0.007804059364005182,0.00186008740536498,1.0,0.9881120560827196,1263.2278907336645,False,9.98339110597215,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1281.7683,1127.4564,1468.5797,1079.2357,1546.0294,1275.7985,1119.7279,1000,0.26613492,supported_model_region
5.0,38.0,4.65,4.5600000000000005,5.419354838709677,9.979354838709678,-0.8593548387096765,0.3670578830912351,5,True,True,True,True,0.00547801284091921,0.0018737292245577545,0.0036042836163614556,0.0009368646122788773,0.00547801284091921,0.007351742065476965,0.0018737292245577545,1.0,0.9890439743181616,1281.3379139410806,False,10.203158315815848,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1298.542,1152.0178,1466.1094,1097.9613,1528.2765,1292.7961,1144.2108,1000,0.24188016,supported_model_region
5.0,38.0,4.7,4.5600000000000005,5.361702127659574,9.921702127659575,-0.8017021276595733,0.38094527320045307,5,True,True,True,True,0.005584759560755334,0.0018698210184304,0.003714938542324934,0.0009349105092152,0.005584759560755334,0.007454580579185735,0.0018698210184304,1.0,0.9888304808784893,1277.368411532049,False,10.145505604765745,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1294.187,1145.6183,1468.2231,1094.4714,1532.1746,1289.3625,1139.2057,1000,0.24927221,supported_model_region
5.0,38.0,4.75,4.5600000000000005,5.3052631578947365,9.865263157894738,-0.745263157894736,0.39609614282313244,5,True,True,True,True,0.005691506280591458,0.0018659128123030455,0.0038255934682884124,0.0009329564061515228,0.005691506280591458,0.007557419092894504,0.0018659128123030455,1.0,0.9886169874388171,1273.4057071209265,False,10.089066635000908,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1290.0664,1140.6871,1469.3342,1089.9729,1538.1414,1285.5284,1133.4548,1000,0.25475207,supported_model_region
