response,predictor,standardized_beta,alpha,iteration
A,C1,-0.10714114350467373,10.0,856
A,Q1,-0.03415913107342913,10.0,856
A,C2,0.03554061656002311,10.0,856
R100,C1,-0.24653865607946618,10.0,857
R100,Q1,-0.1588061195368209,10.0,857
R100,C2,0.24658124975073697,10.0,857
A,C1,0.20549780288978073,10.0,857
A,Q1,0.1523414006161929,10.0,857
A,C2,-0.18072702081318795,10.0,857
R100,C1,-0.24432242130845636,10.0,858
R100,Q1,-0.17687765758774643,10.0,858
R100,C2,0.2185903438663687,10.0,858
A,C1,0.20268098696536824,10.0,858
A,Q1,-0.2919566639593843,10.0,858
A,C2,-0.058368478555535765,10.0,858
R100,C1,0.19449794424909997,10.0,859
R100,Q1,-0.24912836605530306,10.0,859
R100,C2,-0.01858929457960559,10.0,859
A,C1,0.16772721896212975,10.0,859
A,Q1,-0.1875932998700798,10.0,859
A,C2,-0.14264874553454493,10.0,859
R100,C1,-0.25940176023597467,10.0,860
R100,Q1,-0.15193930419520593,10.0,860
R100,C2,0.2250021646854841,10.0,860
A,C1,-0.1771202554293344,10.0,860
A,Q1,-0.2285154007116885,10.0,860
A,C2,0.1548957687023092,10.0,860
R100,C1,-0.27629628248104665,10.0,861
R100,Q1,-0.06741618297273849,10.0,861
R100,C2,0.25438163288452326,10.0,861
A,C1,0.09459855984139173,10.0,861
A,Q1,0.25637869636817445,10.0,861
A,C2,-0.1943952982736101,10.0,861
R100,C1,-0.23476333009807923,10.0,862
R100,Q1,-0.17398418472506508,10.0,862
R100,C2,0.2249083107966376,10.0,862
A,C1,0.22712406210950906,10.0,862
A,Q1,0.033252002063895614,10.0,862
A,C2,-0.26992381443718966,10.0,862
R100,C1,0.16491032281352508,10.0,863
R100,Q1,-0.24755055044014748,10.0,863
R100,C2,0.085174934469379,10.0,863
A,C1,0.1349882253031435,10.0,863
A,Q1,-0.24867830629749732,10.0,863
A,C2,0.13327373923602703,10.0,863
R100,C1,-0.2520760113372059,10.0,864
R100,Q1,-0.13742126443603409,10.0,864
R100,C2,0.23896039971768632,10.0,864
A,C1,-0.20624524270832964,10.0,864
A,Q1,-0.20411334840093248,10.0,864
A,C2,0.17680077302655814,10.0,864
R100,C1,-0.2450101160899446,10.0,865
R100,Q1,-0.10354175003922345,10.0,865
R100,C2,0.2584153755353252,10.0,865
A,C1,-0.12447315289081848,10.0,865
A,Q1,-0.20626350165023866,10.0,865
A,C2,0.15978863149213168,10.0,865
R100,C1,-0.2464434319157017,10.0,867
R100,Q1,-0.13999711852329638,10.0,867
R100,C2,0.24183501843235122,10.0,867
A,C1,-0.11453469595809397,10.0,867
A,Q1,-0.18465104475818256,10.0,867
A,C2,0.1331079666587178,10.0,867
R100,C1,-0.26248745651924005,10.0,868
R100,Q1,-0.10323423945986816,10.0,868
R100,C2,0.2500078825716954,10.0,868
A,C1,0.20636046056380664,10.0,868
A,Q1,0.016321203115966656,10.0,868
A,C2,-0.16960705998212963,10.0,868
R100,C1,0.2167696572200674,10.0,871
R100,Q1,-0.25553820956695267,10.0,871
R100,C2,0.02486884076940824,10.0,871
A,C1,0.030541200902194,10.0,871
A,Q1,-0.057526307810260746,10.0,871
A,C2,-0.21056794021391245,10.0,871
R100,C1,0.0528134744602679,10.0,872
R100,Q1,-0.06917966301619113,10.0,872
R100,C2,-0.0028360289078576493,10.0,872
A,C1,-0.02524973955945569,10.0,872
A,Q1,0.017063561693767125,10.0,872
A,C2,0.0424085457719806,10.0,872
R100,C1,-0.235845527365496,10.0,874
R100,Q1,-0.15926204319014786,10.0,874
R100,C2,0.23111801274950286,10.0,874
A,C1,0.05555799107880912,10.0,874
A,Q1,0.04730015768543501,10.0,874
A,C2,-0.058651614122798276,10.0,874
R100,C1,-0.2466744350537257,10.0,875
R100,Q1,-0.1507340750743638,10.0,875
R100,C2,0.23438612319935467,10.0,875
A,C1,0.2613205803424232,10.0,875
A,Q1,0.04738244610074567,10.0,875
A,C2,-0.27722714458356007,10.0,875
R100,C1,0.28165521868829996,10.0,876
R100,Q1,-0.24570685571656067,10.0,876
R100,C2,-0.054195008213880146,10.0,876
A,C1,0.10377853665729035,10.0,876
A,Q1,-0.15192928698765013,10.0,876
A,C2,-0.0026174630221468876,10.0,876
R100,C1,-0.2527421913355666,10.0,877
R100,Q1,-0.10834619986677949,10.0,877
R100,C2,0.2491072912234686,10.0,877
A,C1,-0.00214463834171036,10.0,877
A,Q1,-0.033365814350414455,10.0,877
A,C2,-0.1648667572741553,10.0,877
R100,C1,-0.27167436783094806,10.0,878
R100,Q1,-0.0723837583458377,10.0,878
R100,C2,0.2556100007404602,10.0,878
A,C1,0.2624588328257969,10.0,878
A,Q1,0.06145523744124407,10.0,878
A,C2,-0.2297288181057343,10.0,878
R100,C1,-0.24266816668812266,10.0,879
R100,Q1,-0.17704363056141473,10.0,879
R100,C2,0.2212314644948459,10.0,879
A,C1,0.26548027772569127,10.0,879
A,Q1,0.03062852895852592,10.0,879
A,C2,-0.1411772250642458,10.0,879
R100,C1,-0.25259465222151967,10.0,880
R100,Q1,-0.1391509590223132,10.0,880
R100,C2,0.23272686138206586,10.0,880
A,C1,0.08768857208359346,10.0,880
A,Q1,-0.12803725373312577,10.0,880
A,C2,-0.1378362459262224,10.0,880
R100,C1,-0.24214319886101623,10.0,881
R100,Q1,-0.1481294976514419,10.0,881
R100,C2,0.24853158733972916,10.0,881
A,C1,0.2533614071248995,10.0,881
A,Q1,-0.07569012229398378,10.0,881
A,C2,-0.015789452112042583,10.0,881
R100,C1,-0.2525556778859681,10.0,885
R100,Q1,-0.16820842620590915,10.0,885
R100,C2,0.22429538957175238,10.0,885
A,C1,0.3043907242896226,10.0,885
A,Q1,0.047429825400575706,10.0,885
A,C2,-0.1720782567671143,10.0,885
R100,C1,-0.2732497557789434,10.0,888
R100,Q1,-0.07358791076073988,10.0,888
R100,C2,0.25816779473606905,10.0,888
A,C1,0.14899223796928096,10.0,888
A,Q1,0.0760415059239701,10.0,888
A,C2,-0.16886255699791883,10.0,888
R100,C1,-0.27279378283185307,10.0,890
R100,Q1,-0.06601882656147436,10.0,890
R100,C2,0.26362160787773764,10.0,890
A,C1,-0.18151647289153758,10.0,890
A,Q1,-0.11356258340055636,10.0,890
A,C2,0.22525503347782772,10.0,890
R100,C1,-0.27141066395030083,10.0,891
R100,Q1,-0.07731580481173043,10.0,891
R100,C2,0.25761105570928344,10.0,891
A,C1,-0.2941409440284419,10.0,891
A,Q1,0.01974972509157822,10.0,891
A,C2,0.22770182768492617,10.0,891
R100,C1,-0.2527323071249431,10.0,892
R100,Q1,-0.13427707599225835,10.0,892
R100,C2,0.24504705216292494,10.0,892
A,C1,-0.0007916181147750976,10.0,892
A,Q1,-0.23062472170410664,10.0,892
A,C2,0.05558396159280307,10.0,892
R100,C1,0.2333396427173668,10.0,893
R100,Q1,-0.24077278192601495,10.0,893
R100,C2,0.012981249238344232,10.0,893
A,C1,0.1595503646999497,10.0,893
A,Q1,-0.1797195431170684,10.0,893
A,C2,-0.11907690315038452,10.0,893
R100,C1,-0.25073808616722854,10.0,894
R100,Q1,-0.16473779287694867,10.0,894
R100,C2,0.23548092975487553,10.0,894
A,C1,0.0461273724186548,10.0,894
A,Q1,0.3523923791925904,10.0,894
A,C2,-0.05452877341424354,10.0,894
R100,C1,0.24539368947122095,10.0,895
R100,Q1,-0.2710413253546404,10.0,895
R100,C2,-0.07144857152067527,10.0,895
A,C1,0.12363158790002692,10.0,895
A,Q1,-0.08206617941889784,10.0,895
A,C2,-0.3219179093754479,10.0,895
R100,C1,-0.2305648325696488,10.0,896
R100,Q1,-0.19831273371932276,10.0,896
R100,C2,0.2231921323786222,10.0,896
A,C1,0.23471148407519915,10.0,896
A,Q1,0.16938628502867287,10.0,896
A,C2,-0.20690144785604353,10.0,896
R100,C1,-0.2691076511987103,10.0,898
R100,Q1,-0.032559973782711464,10.0,898
R100,C2,0.27168157207907995,10.0,898
A,C1,-0.12804324035910378,10.0,898
A,Q1,-0.17399534030112107,10.0,898
A,C2,0.199634895400577,10.0,898
R100,C1,-0.2423138245988088,10.0,899
R100,Q1,-0.1848313813410052,10.0,899
R100,C2,0.21711409507939597,10.0,899
A,C1,0.16535172014626376,10.0,899
A,Q1,-0.07602834730612566,10.0,899
A,C2,-0.18591384677403092,10.0,899
R100,C1,-0.21988924717159186,10.0,900
R100,Q1,-0.22566096717917222,10.0,900
R100,C2,0.20267936960020683,10.0,900
A,C1,0.11277135829153939,10.0,900
A,Q1,-0.05929341469525597,10.0,900
A,C2,-0.21175807029027588,10.0,900
R100,C1,-0.2477085811390549,10.0,901
R100,Q1,-0.17393399617104296,10.0,901
R100,C2,0.23028517524697292,10.0,901
A,C1,0.004123266265297631,10.0,901
A,Q1,0.23851622955184726,10.0,901
A,C2,-0.07967681401211002,10.0,901
R100,C1,-0.22872469370207804,10.0,903
R100,Q1,-0.1953663760747289,10.0,903
R100,C2,0.23085651750088024,10.0,903
A,C1,0.2018574549570052,10.0,903
A,Q1,0.19199908637223476,10.0,903
A,C2,-0.23368491185050283,10.0,903
R100,C1,-0.2607870777229076,10.0,904
R100,Q1,-0.10970155059761232,10.0,904
R100,C2,0.2484812449603611,10.0,904
A,C1,0.18337533716339852,10.0,904
A,Q1,0.08070266239803153,10.0,904
A,C2,-0.1755320491485557,10.0,904
R100,C1,0.26484647379167625,10.0,905
R100,Q1,-0.262044246506737,10.0,905
R100,C2,-0.05932732858126674,10.0,905
A,C1,0.24919239507034782,10.0,905
A,Q1,-0.24554591974464138,10.0,905
A,C2,-0.07448326260660293,10.0,905
R100,C1,0.06976000443998717,10.0,906
R100,Q1,-0.15077731377773632,10.0,906
R100,C2,-0.19706002680370605,10.0,906
A,C1,-0.041585296500877666,10.0,906
A,Q1,0.01670430124453278,10.0,906
A,C2,-0.340467120443869,10.0,906
R100,C1,-0.2746482947946384,10.0,907
R100,Q1,-0.07027465311963156,10.0,907
R100,C2,0.25714966669447253,10.0,907
A,C1,-0.26045941315733473,10.0,907
A,Q1,-0.0647853714043785,10.0,907
A,C2,0.24095726718765884,10.0,907
R100,C1,-0.2564807106336812,10.0,908
R100,Q1,-0.11192439675262184,10.0,908
R100,C2,0.2631226759269383,10.0,908
A,C1,0.2771825827505289,10.0,908
A,Q1,-0.008180599420485631,10.0,908
A,C2,-0.21306105806358067,10.0,908
R100,C1,0.251288243180329,10.0,909
R100,Q1,-0.22256130317539988,10.0,909
R100,C2,-0.09618674981431158,10.0,909
A,C1,0.06641637334069045,10.0,909
A,Q1,-0.11164046255785993,10.0,909
A,C2,-0.03922385389636305,10.0,909
R100,C1,-0.2203801580544901,10.0,910
R100,Q1,-0.14838751189684726,10.0,910
R100,C2,0.26139102063204567,10.0,910
A,C1,0.10021135377825316,10.0,910
A,Q1,-0.09838188247177868,10.0,910
A,C2,-0.14172849565733087,10.0,910
R100,C1,-0.25108167329579373,10.0,912
R100,Q1,-0.13912288830114516,10.0,912
R100,C2,0.24232157698934786,10.0,912
A,C1,-0.11584552790024356,10.0,912
A,Q1,-0.09174797210740998,10.0,912
A,C2,0.04122755948339796,10.0,912
R100,C1,-0.21764759830261793,10.0,916
R100,Q1,-0.1529544169347643,10.0,916
R100,C2,0.2589219096733331,10.0,916
A,C1,0.175218733104355,10.0,916
A,Q1,-0.2752326024232034,10.0,916
A,C2,-0.0660290111265825,10.0,916
R100,C1,-0.26408787926639443,10.0,919
R100,Q1,-0.0480984842072327,10.0,919
R100,C2,0.2537084694947646,10.0,919
A,C1,0.1443274671603793,10.0,919
A,Q1,-0.07144616522321598,10.0,919
A,C2,-0.1139402074896889,10.0,919
R100,C1,-0.27228626597516065,10.0,920
R100,Q1,-0.07394942936254237,10.0,920
R100,C2,0.2573636674856,10.0,920
A,C1,0.2676672859467528,10.0,920
A,Q1,0.019437256772890044,10.0,920
A,C2,-0.22064737689440553,10.0,920
R100,C1,-0.26691749221071087,10.0,921
R100,Q1,-0.05852868200484879,10.0,921
R100,C2,0.27142542935664116,10.0,921
A,C1,-0.12642818052448143,10.0,921
A,Q1,-0.2002059345742375,10.0,921
A,C2,0.23663635453791934,10.0,921
R100,C1,-0.21630972302189813,10.0,922
R100,Q1,-0.23134476362230558,10.0,922
R100,C2,0.21118020048095776,10.0,922
A,C1,0.1420553610070653,10.0,922
A,Q1,-0.2513698168821464,10.0,922
A,C2,-0.18631351762317616,10.0,922
R100,C1,-0.24660410233128063,10.0,923
R100,Q1,-0.14057438419691892,10.0,923
R100,C2,0.23853089333127445,10.0,923
A,C1,-0.1244330169653205,10.0,923
A,Q1,-0.15410698507406673,10.0,923
A,C2,0.13793109338994705,10.0,923
R100,C1,0.21174577060438518,10.0,924
R100,Q1,-0.253681203479008,10.0,924
R100,C2,-0.05063115665244746,10.0,924
A,C1,0.1303749912635273,10.0,924
A,Q1,-0.22053271970739122,10.0,924
A,C2,-0.04900287126317294,10.0,924
R100,C1,0.2509954404917893,10.0,925
R100,Q1,-0.19957416641814285,10.0,925
R100,C2,-0.1369533422430288,10.0,925
A,C1,0.10544674125028225,10.0,925
A,Q1,-0.03683871612008544,10.0,925
A,C2,-0.35737765886138817,10.0,925
R100,C1,0.04970991895662719,10.0,926
R100,Q1,-0.14918257676973962,10.0,926
R100,C2,0.011153418023684929,10.0,926
A,C1,-0.0685343193415897,10.0,926
A,Q1,0.06842036854955251,10.0,926
A,C2,-0.015217798117110609,10.0,926
R100,C1,0.2546029290642856,10.0,927
R100,Q1,-0.2754128186987496,10.0,927
R100,C2,-0.051720471880949505,10.0,927
A,C1,0.24085250854663587,10.0,927
A,Q1,-0.272206233733122,10.0,927
A,C2,-0.015947208540764334,10.0,927
R100,C1,-0.25653245436673017,10.0,928
R100,Q1,-0.14364611779191055,10.0,928
R100,C2,0.23501163757072296,10.0,928
A,C1,-0.08126073078727425,10.0,928
A,Q1,-0.17641414062179664,10.0,928
A,C2,0.11501630032110399,10.0,928
R100,C1,-0.21003336673020545,10.0,929
R100,Q1,-0.1847985494745778,10.0,929
R100,C2,0.25655484112989274,10.0,929
A,C1,0.22430425021188152,10.0,929
A,Q1,0.12953208869178026,10.0,929
A,C2,-0.2547829512734505,10.0,929
R100,C1,0.25078619962695675,10.0,931
R100,Q1,-0.27601952813274344,10.0,931
R100,C2,0.06931685633334499,10.0,931
A,C1,0.20233287458912583,10.0,931
A,Q1,-0.14890114437858284,10.0,931
A,C2,-0.027014255975986466,10.0,931
R100,C1,-0.2650948676293677,10.0,932
R100,Q1,-0.10617319660376177,10.0,932
R100,C2,0.2526363537739452,10.0,932
A,C1,-0.26777155530610636,10.0,932
A,Q1,0.017428869204047126,10.0,932
A,C2,0.20422698671479403,10.0,932
R100,C1,0.20054735649853506,10.0,933
R100,Q1,-0.19419572466179705,10.0,933
R100,C2,-0.059553076365959176,10.0,933
A,C1,-0.035293101202045984,10.0,933
A,Q1,-0.020891175862710387,10.0,933
A,C2,-0.1882284203008297,10.0,933
R100,C1,-0.25586811817741606,10.0,934
R100,Q1,-0.14375746109054335,10.0,934
R100,C2,0.23400571792942865,10.0,934
A,C1,0.16329369719096995,10.0,934
A,Q1,0.0568673669437322,10.0,934
A,C2,-0.14615628598734126,10.0,934
R100,C1,-0.23811138312931712,10.0,935
R100,Q1,-0.1965854218205487,10.0,935
R100,C2,0.2184779344427653,10.0,935
A,C1,-0.18917541216777467,10.0,935
A,Q1,-0.2262281487580075,10.0,935
A,C2,0.09381795483729681,10.0,935
R100,C1,-0.2397190569599034,10.0,936
R100,Q1,-0.1881924857870685,10.0,936
R100,C2,0.22778317057122197,10.0,936
A,C1,-0.2020353720018352,10.0,936
A,Q1,-0.2175788145159685,10.0,936
A,C2,0.15350518869009097,10.0,936
R100,C1,0.23002880767939424,10.0,937
R100,Q1,-0.2607597737519844,10.0,937
R100,C2,-0.07222577892565787,10.0,937
A,C1,0.157178317615947,10.0,937
A,Q1,-0.18409111136953818,10.0,937
A,C2,-0.18743023406956794,10.0,937
R100,C1,-0.2491923827433457,10.0,938
R100,Q1,-0.14691111202533313,10.0,938
R100,C2,0.23000065399470845,10.0,938
A,C1,0.26548856948395894,10.0,938
A,Q1,0.00935126964706995,10.0,938
A,C2,-0.2692844863120367,10.0,938
R100,C1,-0.2464303478811976,10.0,940
R100,Q1,-0.17423604303118784,10.0,940
R100,C2,0.22727135403864315,10.0,940
A,C1,0.05939965710070679,10.0,940
A,Q1,-0.07640726790619365,10.0,940
A,C2,-0.21384025248045122,10.0,940
R100,C1,-0.25244636051342095,10.0,942
R100,Q1,-0.14332154944935638,10.0,942
R100,C2,0.23510169742862855,10.0,942
A,C1,0.23698636234628725,10.0,942
A,Q1,0.06344175448255224,10.0,942
A,C2,-0.26579473823174044,10.0,942
R100,C1,-0.2647340006935425,10.0,943
R100,Q1,-0.10205464593325417,10.0,943
R100,C2,0.246972424920978,10.0,943
A,C1,0.2332691889192685,10.0,943
A,Q1,-0.0346467447103093,10.0,943
A,C2,-0.05413416398059262,10.0,943
R100,C1,-0.2715618581659518,10.0,945
R100,Q1,-0.04964691163723373,10.0,945
R100,C2,0.2670586539504911,10.0,945
A,C1,0.23774579474805188,10.0,945
A,Q1,-0.11013243992104232,10.0,945
A,C2,-0.14840149769696165,10.0,945
R100,C1,-0.24435061781829082,10.0,946
R100,Q1,-0.09055247953682279,10.0,946
R100,C2,0.2704469336314396,10.0,946
A,C1,0.16533675464533623,10.0,946
A,Q1,-0.005249621270099338,10.0,946
A,C2,-0.20203120928029017,10.0,946
R100,C1,0.026895633826487107,10.0,947
R100,Q1,-0.077386802708668,10.0,947
R100,C2,0.19454450682392208,10.0,947
A,C1,-0.19192971756024677,10.0,947
A,Q1,0.19011890974777665,10.0,947
A,C2,-0.18941419890088723,10.0,947
R100,C1,-0.230523304518524,10.0,948
R100,Q1,-0.21271247970458831,10.0,948
R100,C2,0.21540512158610967,10.0,948
A,C1,-0.20480001219776311,10.0,948
A,Q1,-0.24842703015939557,10.0,948
A,C2,0.1500301172499534,10.0,948
R100,C1,-0.2435276286299697,10.0,949
R100,Q1,-0.14455176572008602,10.0,949
R100,C2,0.24100187084446598,10.0,949
A,C1,0.1963142615300807,10.0,949
A,Q1,-0.1242839320840389,10.0,949
A,C2,-0.12485417428670893,10.0,949
R100,C1,-0.253167836848927,10.0,950
R100,Q1,-0.14103433865720888,10.0,950
R100,C2,0.23603770874824478,10.0,950
A,C1,-0.11812410675367177,10.0,950
A,Q1,-0.2805099036533187,10.0,950
A,C2,0.13116653162875286,10.0,950
R100,C1,-0.2229364576298259,10.0,951
R100,Q1,-0.14445713900858564,10.0,951
R100,C2,0.2660067328239998,10.0,951
A,C1,-0.1368636676738323,10.0,951
A,Q1,-0.25808028337558314,10.0,951
A,C2,0.21460920489089724,10.0,951
R100,C1,-0.26372513756130794,10.0,953
R100,Q1,-0.10910209149316207,10.0,953
R100,C2,0.25262042841257765,10.0,953
A,C1,-0.18900854816571058,10.0,953
A,Q1,-0.07540131323623166,10.0,953
A,C2,0.18310913070676427,10.0,953
R100,C1,0.24463811793175594,10.0,954
R100,Q1,-0.2784924792294766,10.0,954
R100,C2,-0.020116032387452982,10.0,954
A,C1,0.15651731366509897,10.0,954
A,Q1,-0.2037422252544367,10.0,954
A,C2,0.014578232646982789,10.0,954
R100,C1,-0.2535737213779662,10.0,955
R100,Q1,-0.11064960774837611,10.0,955
R100,C2,0.24735197179840407,10.0,955
A,C1,-0.11009949414063115,10.0,955
A,Q1,-0.2335982098539175,10.0,955
A,C2,0.14932381413187718,10.0,955
R100,C1,0.18284614888022088,10.0,957
R100,Q1,-0.23424862026120105,10.0,957
R100,C2,-0.06647132709372065,10.0,957
A,C1,0.22698258818139505,10.0,957
A,Q1,-0.2655766055959336,10.0,957
A,C2,-0.015362586221656642,10.0,957
R100,C1,-0.24870368190656378,10.0,958
R100,Q1,-0.16093830406639423,10.0,958
R100,C2,0.23193506860661678,10.0,958
A,C1,0.29413305976285054,10.0,958
A,Q1,-0.04432550384022979,10.0,958
A,C2,-0.1854149027477349,10.0,958
R100,C1,-0.26010957801153733,10.0,959
R100,Q1,-0.11658729437619629,10.0,959
R100,C2,0.2493635671914472,10.0,959
A,C1,-0.056715892324976064,10.0,959
A,Q1,-0.06727941190688663,10.0,959
A,C2,0.07682540762254525,10.0,959
R100,C1,0.2555797250271697,10.0,960
R100,Q1,-0.2600615084803375,10.0,960
R100,C2,0.034537364741298364,10.0,960
A,C1,0.17089866641084184,10.0,960
A,Q1,-0.18558875164996436,10.0,960
A,C2,-0.02403510765941612,10.0,960
R100,C1,-0.2520092555223097,10.0,961
R100,Q1,-0.12593493575758694,10.0,961
R100,C2,0.24276166038502806,10.0,961
A,C1,0.04839402547980801,10.0,961
A,Q1,-0.12403696900555904,10.0,961
A,C2,-0.18729918112149366,10.0,961
R100,C1,-0.258866685006057,10.0,962
R100,Q1,-0.14073590224984409,10.0,962
R100,C2,0.2375026647351368,10.0,962
A,C1,0.243140536606942,10.0,962
A,Q1,-0.0387232291162344,10.0,962
A,C2,-0.020953381717604126,10.0,962
R100,C1,-0.25309883304282943,10.0,963
R100,Q1,-0.13986783156994556,10.0,963
R100,C2,0.23438465984802273,10.0,963
A,C1,0.2514887978784074,10.0,963
A,Q1,0.06214935573204871,10.0,963
A,C2,-0.28096297279720783,10.0,963
R100,C1,-0.25201175046739865,10.0,965
R100,Q1,-0.12046397923651254,10.0,965
R100,C2,0.25607439358878464,10.0,965
A,C1,0.12659900159285603,10.0,965
A,Q1,-0.09860138141151246,10.0,965
A,C2,-0.009708118931046962,10.0,965
R100,C1,-0.2173534760402072,10.0,966
R100,Q1,-0.2248338410563107,10.0,966
R100,C2,0.20346442842214565,10.0,966
A,C1,-0.04189836837155715,10.0,966
A,Q1,-0.1636481089252445,10.0,966
A,C2,0.004302462809290923,10.0,966
R100,C1,0.23326416583669074,10.0,968
R100,Q1,-0.2523208270216993,10.0,968
R100,C2,-0.0873875770982123,10.0,968
A,C1,0.07855717261212335,10.0,968
A,Q1,-0.05472750648466711,10.0,968
A,C2,-0.30792809598542964,10.0,968
R100,C1,-0.015807548724954996,10.0,969
R100,Q1,-0.10654193621174796,10.0,969
R100,C2,0.141547798819586,10.0,969
A,C1,-0.03356071333470634,10.0,969
A,Q1,-0.05429434833499211,10.0,969
A,C2,0.044334094431024575,10.0,969
R100,C1,-0.2323127764333722,10.0,970
R100,Q1,-0.2002819783376591,10.0,970
R100,C2,0.22506233719538404,10.0,970
A,C1,-0.0009488231582029693,10.0,970
A,Q1,-0.10953067226815504,10.0,970
A,C2,-0.13809237128308485,10.0,970
R100,C1,0.24108639538102788,10.0,971
R100,Q1,-0.2664353691669558,10.0,971
R100,C2,0.12844489421664906,10.0,971
A,C1,0.21916733177154377,10.0,971
A,Q1,-0.240540326091215,10.0,971
A,C2,0.10787481418230759,10.0,971
R100,C1,0.19737288311401746,10.0,972
R100,Q1,-0.2300346209089341,10.0,972
R100,C2,0.0923827292383504,10.0,972
A,C1,0.07553087357572806,10.0,972
A,Q1,-0.18536800310877619,10.0,972
A,C2,0.1928787164157337,10.0,972
R100,C1,-0.26260368118865657,10.0,973
R100,Q1,-0.09004127809963307,10.0,973
R100,C2,0.2573620099210889,10.0,973
A,C1,0.23117112753398764,10.0,973
A,Q1,-0.030682475768256598,10.0,973
A,C2,-0.1760467056763356,10.0,973
R100,C1,-0.24969319534900686,10.0,975
R100,Q1,-0.0907666988849115,10.0,975
R100,C2,0.2611104506827135,10.0,975
A,C1,-0.1872215604094398,10.0,975
A,Q1,-0.04197908449335694,10.0,975
A,C2,0.16957890412630303,10.0,975
R100,C1,-0.26765833744437906,10.0,976
R100,Q1,-0.08427606255095564,10.0,976
R100,C2,0.2567630461086001,10.0,976
A,C1,-0.027185054877040298,10.0,976
A,Q1,-0.161818583545852,10.0,976
A,C2,0.08400891575865477,10.0,976
R100,C1,0.15108611434826588,10.0,977
R100,Q1,-0.1893494747747955,10.0,977
R100,C2,-0.042600027318805495,10.0,977
A,C1,-0.05207416844644632,10.0,977
A,Q1,0.014374443021172719,10.0,977
A,C2,-0.2563466422312309,10.0,977
R100,C1,-0.2590911812528056,10.0,978
R100,Q1,-0.1278208072122694,10.0,978
R100,C2,0.24245077285834374,10.0,978
A,C1,-0.0027611182336452255,10.0,978
A,Q1,0.2782424255676134,10.0,978
A,C2,-0.1375664307101281,10.0,978
R100,C1,0.25181135439881613,10.0,979
R100,Q1,-0.27649078313231557,10.0,979
R100,C2,0.07346141223061131,10.0,979
A,C1,0.16237324146694918,10.0,979
A,Q1,-0.22913711656907407,10.0,979
A,C2,0.05900212166946583,10.0,979
R100,C1,-0.2823666051222917,10.0,982
R100,Q1,0.0041624468168037256,10.0,982
R100,C2,0.26016819558550897,10.0,982
A,C1,0.27464294258304195,10.0,982
A,Q1,-0.09959292873493561,10.0,982
A,C2,-0.21934753226362377,10.0,982
R100,C1,-0.21886668730371725,10.0,983
R100,Q1,-0.23030117821252175,10.0,983
R100,C2,0.2095297268051061,10.0,983
A,C1,0.24938929304506324,10.0,983
A,Q1,0.10595213853637617,10.0,983
A,C2,-0.2672407290875956,10.0,983
R100,C1,-0.2549223738238778,10.0,984
R100,Q1,-0.13330794553321115,10.0,984
R100,C2,0.2454250869292649,10.0,984
A,C1,0.16348812879895802,10.0,984
A,Q1,-0.06028285629781013,10.0,984
A,C2,-0.18981159209870727,10.0,984
R100,C1,-0.25808341018692915,10.0,985
R100,Q1,-0.12188904396207449,10.0,985
R100,C2,0.23689839699774767,10.0,985
A,C1,0.15503533114218254,10.0,985
A,Q1,-0.15588684810243025,10.0,985
A,C2,-0.15091393983918078,10.0,985
R100,C1,-0.23631437041393893,10.0,986
R100,Q1,-0.1689234187445485,10.0,986
R100,C2,0.23679503077650993,10.0,986
A,C1,0.16348638695921858,10.0,986
A,Q1,0.15697804206134178,10.0,986
A,C2,-0.18173308286494097,10.0,986
R100,C1,0.1340179038044646,10.0,987
R100,Q1,-0.148577402410197,10.0,987
R100,C2,-0.0010179425932421878,10.0,987
A,C1,0.1340109693722645,10.0,987
A,Q1,-0.14857105032840884,10.0,987
A,C2,-0.0009882201651137453,10.0,987
R100,C1,-0.26279247787344934,10.0,988
R100,Q1,-0.10818371135386998,10.0,988
R100,C2,0.25453214115047545,10.0,988
A,C1,0.24210885178272745,10.0,988
A,Q1,-0.22540878739342507,10.0,988
A,C2,-0.05939415408796709,10.0,988
R100,C1,-0.23182885400447192,10.0,989
R100,Q1,-0.21345686176557613,10.0,989
R100,C2,0.2081511658545855,10.0,989
A,C1,0.0027477445321896746,10.0,989
A,Q1,0.059611319258901695,10.0,989
A,C2,-0.15307525683933915,10.0,989
R100,C1,-0.22884399071453,10.0,990
R100,Q1,-0.23085171491326387,10.0,990
R100,C2,0.1969874655865716,10.0,990
A,C1,-0.20453040348470658,10.0,990
A,Q1,-0.2608498702829566,10.0,990
A,C2,0.14157816236960707,10.0,990
R100,C1,-0.2510111962133791,10.0,991
R100,Q1,-0.07751830047164361,10.0,991
R100,C2,0.2627463673645396,10.0,991
A,C1,0.07123315272861314,10.0,991
A,Q1,0.042506857876742535,10.0,991
A,C2,-0.06495754254332131,10.0,991
R100,C1,-0.2548171805680926,10.0,992
R100,Q1,-0.14675812341395653,10.0,992
R100,C2,0.2305270818918009,10.0,992
A,C1,0.1565706591658501,10.0,992
A,Q1,0.09517160389845002,10.0,992
A,C2,-0.19381919404613876,10.0,992
R100,C1,-0.2692452796811143,10.0,997
R100,Q1,-0.07957291859753467,10.0,997
R100,C2,0.25668098013976226,10.0,997
A,C1,-0.17884682082550016,10.0,997
A,Q1,0.049441842784895565,10.0,997
A,C2,0.12314874954833004,10.0,997
R100,C1,-0.27291373713401357,10.0,999
